"","x"
"1",0
"2",0.476819151663221
"3",0.148314276520978
"4",0
"5",0.00468588362991795
"6",0.135806997059262
"7",0.00915416110274236
"8",3.33406176650897
"9",9.20056302566081
"10",0.933546252781525
"11",1.07337156368885
"12",0.24828602472553
"13",0.00309147743564608
"14",0.49066544015659
"15",0
"16",0
"17",0
"18",0
"19",0.00300247691029654
"20",2.83829775871709
"21",0.23874085090938
"22",0.028102523265261
"23",0
"24",0.00406089303623958
"25",0.00544127185548859
"26",0
"27",4.5051260618493
"28",0.858098201570101
"29",1.18680527375545
"30",0
"31",0
"32",0
"33",0
"34",0.00184049741847048
"35",0
"36",0
"37",0
"38",0.00227586443770633
"39",0
"40",0
"41",0.00295334424436078
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0.151027930769487
"48",0.271959236852126
"49",0.00894391878318856
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0.00786712068929774
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",3.01011461997405
"75",4.62001649430022
"76",0.0574157584196655
"77",0.00213495944763054
"78",0.773515814216807
"79",0
"80",0.00238647885453247
"81",0.00628216071163479
"82",0.00171680167682098
"83",0.000684957907992612
"84",0.915156173869036
"85",0.00259202323604768
"86",0
"87",0
"88",0
"89",0
"90",1.01747343724128
"91",0.285530729888706
"92",0.220781903044553
"93",0.757670009625144
"94",4.08442168263718
"95",0
"96",0
"97",1.05593081389088
"98",1.20434880664106
"99",0.0723115806977148
"100",0.0145745490044646
"101",0.534900082857348
"102",0.35584440047387
"103",0.157831141768838
"104",0.00361475406407408
"105",0
"106",0.00118364073102839
"107",0.670298020122573
"108",0.111290784843732
"109",0.394288497045636
"110",5.2345480886288
"111",1.16982893378008
"112",0
"113",0.00344336020816627
"114",0.00503510879070745
"115",0.00639737177152711
"116",11.8354958016425
"117",58.9537136256695
"118",0.120189959488926
"119",24.2520636878908
"120",6.06225715018809
"121",4.67669492354617
"122",0.0747188403693144
"123",2.08342465921305
"124",16.9754259288311
"125",0.116270303260535
"126",4.07404090510681
"127",0
"128",0.00827416931770131
"129",0
"130",0.00627765523404378
"131",0.115054812704329
"132",0
"133",0.0226989583097748
"134",5.96578815020621
"135",10.7093313708901
"136",0.53586288850056
"137",2.14531909441575
"138",1.65427917963825
"139",0.137272432039026
"140",1.76748689264059
"141",0.715498847421259
"142",2.13152195792645
"143",0.787158540333621
"144",0.833771377801895
"145",3.77705498831347
"146",2.01062893029302
"147",2.26949693751521
"148",2.70235125208274
"149",2.45867078192532
"150",3.51536044618115
"151",5.93605146277696
"152",1.63867343799211
"153",0.214215002779383
"154",0.642019508813974
"155",0.98870407382492
"156",0.0537786476343172
"157",3.44283833401278
"158",0.885272462619469
"159",2.05243964446709
"160",0.602673859975766
"161",5.70061092730612
"162",17.4675010610372
"163",0.579006561019924
"164",2.12780290748924
"165",0.995785498525947
"166",3.06263646343723
"167",4.97335080290213
"168",2.89217464160174
"169",0.37413562531583
"170",3.24464770965278
"171",0.121548348397482
"172",1.74317444907501
"173",7.97755743842572
"174",0.566209084354341
"175",1.31980053847656
"176",1.40053413924761
"177",1.33507749997079
"178",22.2436507232487
"179",0.268915918422863
"180",0.789323978824541
"181",0.36225030926289
"182",4.54072955762967
"183",3.48428412107751
"184",0.564789805503096
"185",8.46448210068047
"186",0.808473143843003
"187",6.95891920477152
"188",2.95168102020398
"189",21.9375696033239
"190",2.49614826170728
"191",2.05159852048382
"192",2.90351347066462
"193",0.17648514258326
"194",2.21312387147918
"195",0.236467835929943
"196",6.10854662954807
"197",6.86262433882803
"198",7.40384424570948
"199",4.16926613543183
"200",0.240178105013911
"201",0.425481474667322
"202",5.20900570554659
"203",3.27683390351012
"204",0.272253972070757
"205",0.236981888883747
"206",1.73486756393686
"207",0.0143009396197158
"208",5.08419717662036
"209",1.03966452588793
"210",3.44306967454031
"211",0.796134379925206
"212",0.393057693145238
"213",0.0981690660410095
"214",8.15903025213629
"215",0.0892567488335771
"216",0.0183630583251215
"217",0.00767964518217923
"218",0.613403259194456
"219",0.0807499602160533
"220",1.03248872619588
"221",0
"222",18.3947931043804
"223",0.118505580030615
"224",0.0295646676931938
"225",3.64544045878574
"226",6.31553416606039
"227",0.134928115221555
"228",3.17086516879499
"229",1.52978842961602
"230",37.6464715227485
"231",0.367072902736254
"232",0.443657382857054
"233",0.0110594857687829
"234",0.0622188934357837
"235",0.00612394348991074
"236",0.00543007661235606
"237",0
"238",0.0253775067903916
"239",0.0125883154396433
"240",0
"241",1.14175469207112
"242",0.0190569018741371
"243",3.81747671635821
"244",0.916688804863952
"245",1.18774344446138
"246",20.089155016467
"247",0.841961099649779
"248",0.00843644938868238
"249",0.122002307034563
"250",0.102243476430885
"251",3.18399028619751
"252",0.4097743643797
"253",0.276082543859957
"254",5.78846437856555
"255",0.0925226853723871
"256",2.31974152266048
"257",0.0407244244343019
"258",0.0958424396230839
"259",0.00628294897069281
"260",0.0846083483338589
"261",0.0320691558044928
"262",0.025523346994305
"263",0.0667353378958069
"264",1.71183566562831
