"","x"
"1",15.7471573445946
"2",0.00546777614545135
"3",0
"4",0
"5",0.17044606647687
"6",2.1224298980087
"7",0
"8",0
"9",1.96612416766584
"10",0
"11",0.581282483472023
"12",0.00418171890714802
"13",0.00529001390532358
"14",0
"15",0.0211389592550404
"16",0.00996144826785894
"17",0.0474407648653141
"18",27.2361502982676
"19",18.7626132275909
"20",0.00192470745901119
"21",0
"22",0
"23",0.01765070910551
"24",0.0529794167960063
"25",0.0158944003942452
"26",0.0904946347873192
"27",0
"28",10.2537018014118
"29",34.4744810834527
"30",0.0328792307300318
"31",0
"32",3.68618405191228
"33",0
"34",0
"35",0
"36",8.43072838615626
"37",0.0246380363023491
"38",0
"39",0
"40",0
"41",0.00195232231021691
"42",16.7186417151242
"43",1.34819680242799
"44",2.41141319274902
"45",5.10952110635117
"46",0.108508490666281
"47",0.00440018208109905
"48",2.92819367023185
"49",6.57363224308938
"50",8.85947027709335
"51",0.0277893511338334
"52",0
"53",0.0511816704602097
"54",0
"55",0
"56",0
"57",0
"58",5.56504286359996
"59",0.0181914879703982
"60",0.00321971318726355
"61",0
"62",0.592032313579693
"63",2.64622414251789
"64",0
"65",0.332765000348445
"66",0.0788156363341841
"67",7.33553026802838
"68",0.039549606572109
"69",0.311873335886048
"70",0
"71",0
"72",0.151233123688144
"73",0
"74",0
"75",0
"76",0
"77",0.183953732630471
"78",0.0270884144811134
"79",0
"80",0.00103772831607785
"81",24.9076249077916
"82",0.00629005435257568
"83",2.48840354033746
"84",0
"85",0
"86",5.76820133719593
"87",0.6830340862507
"88",1.30273288814351
"89",0
"90",15.9347292501479
"91",2.40833410061896
"92",2.12816516286694
"93",2.40575619391166
"94",0.0496880546052125
"95",3.09918449493125
"96",0
"97",21.8872404657304
"98",17.6546429749578
"99",0.0302188588648278
"100",0.01439711581952
"101",3.84358582086861
"102",0.4855079765548
"103",0.0976147995970678
"104",0
"105",0.318989886000054
"106",0.0474382453830913
"107",0.100382890377659
"108",0.06982923259784
"109",1.38585517415777
"110",0.871068908600137
"111",0
"112",0
"113",0
"114",1.16379435639828
"115",0.0594245027969009
"116",0.973729253746569
"117",12.1632185764611
"118",6.9668363314122
"119",0.00585392854191014
"120",0.00178812914555238
"121",0
"122",0
"123",0.0214962665268104
"124",7.65077008400112
"125",0.0493371295306133
"126",4.35787404421717
"127",0.107634520099964
"128",0.0488194667923381
"129",0.256457417708589
"130",2.77995499782264
"131",0
"132",0
"133",0.0149791947933409
"134",0.0241748886764981
"135",0.01663853536229
"136",0.0369106429388921
"137",0
"138",3.03813699865714
"139",0.121610623318702
"140",0
"141",17.8614450618625
"142",0.0364279091627395
"143",0.0206424125281046
"144",6.53109764680266
"145",1.01111007970758
"146",0.0395384948205901
"147",0.0108717855709983
"148",0.0872926822921727
"149",0
"150",0.016785577599876
"151",0
"152",0
"153",0
"154",0
"155",5.59915679041296
"156",0
"157",0.505673185398336
"158",23.2663795351982
"159",0
"160",0
"161",0
"162",13.7551519554108
"163",0.0238774645367812
"164",0.0102855037766858
"165",0.501941876427736
"166",2.3223778931424
"167",13.6874433606863
"168",15.692895418033
"169",0
"170",0.0198003541754588
"171",9.63224759325385
"172",13.7129700277001
"173",0
"174",0.128973414757638
"175",0.0359368164026819
"176",0.00293922894343268
"177",2.67095746239647
"178",3.4421713440679
"179",1.02192367776297
"180",0.129410242880112
"181",0.533815281232819
"182",2.64895150903612
"183",0.169411438400857
"184",1.00761741923634
"185",0.194557639042614
"186",0.219818508048775
"187",0.145031238935189
"188",0.0501726497532218
"189",4.90777267841622
"190",2.39387186011299
"191",0.286233847145922
"192",2.17630960978568
"193",0.590737781021744
"194",7.59950301144272
"195",4.73869072739035
"196",0.493193291185889
"197",0.309160467440961
"198",0.122262407967355
"199",0.372355859144591
"200",2.76206193957478
"201",7.88599185179919
"202",49.0447249263525
"203",1.19299143261742
"204",0.199598116159905
"205",1.58361533540301
"206",0.107878983544651
"207",0.0475771803394309
"208",0.526020661345683
"209",2.57340138196014
"210",0.196687441348331
"211",0.00612199371516908
"212",0.0572213457417092
"213",0.384903803933412
"214",1.90158157492988
"215",0.0404872812396206
"216",0.0773460562413675
"217",0
"218",0
"219",0.0568017758268979
"220",1.71194237773307
"221",0.0741437648684951
"222",0
"223",2.61409609811381
"224",5.78149273060262
"225",0.00515487474785914
"226",0.743799714837223
"227",4.05462527414784
"228",0.00934828524350451
"229",0.167764197976794
"230",0.0385557297704509
"231",0.0231955271374318
"232",2.70080699119717
"233",0.0231803414862952
"234",0.606994992995169
"235",3.45431294990703
"236",3.34542857017368
"237",0.133884028036846
"238",0.12870314749307
"239",0.0118010484584374
"240",0.0141540668209927
"241",2.43781131575815
"242",1.28551224188413
"243",0.697948792367242
"244",0
"245",0
"246",0
"247",0.08097165991785
"248",0.00561166903025878
"249",0.187720736721531
"250",0
"251",67.5136048346758
"252",0.123695978618343
"253",0.0125017211303202
"254",2.44012896437198
"255",0.120155079639517
"256",0.0554613965505268
"257",0.0443381330114789
"258",0.0197991681034182
"259",0.126862599427113
"260",0.00883766833794652
"261",4.48082273360342
"262",5.77369881793857
"263",0.0325723892274254
"264",0.0406802058023459
"265",0.00633857464436005
"266",0.0156682584474765
"267",0.00185591205763558
"268",0.965604989323765
"269",1.80879249237478
"270",0.0850883367093047
"271",2.3732240893878
"272",0
"273",0.265839164057979
"274",1.23159944778308
"275",0.0443580433056923
"276",0
"277",0.0397038990740839
"278",0.0240402019699104
"279",0.0154965309320687
"280",1.00484981958289
"281",0.422073877416551
"282",2.76477861916646
"283",10.7986086979508
"284",1.49925918085501
"285",1.98796133045107
"286",0.102385343416245
"287",1.41549913678318
"288",12.5112402252853
"289",1.7488019017037
"290",0.011683424736475
"291",0
"292",0.171852693893015
"293",0.135591127036605
"294",0.2302087348653
"295",4.26044667838141
"296",0
"297",0.884218464489095
"298",13.1314780097455
"299",0.068160510272719
"300",0.0587443702897872
"301",0.196537726151291
"302",8.47317811567336
"303",0.8511429768987
"304",0.351575916283764
"305",0.0939937977818772
"306",0.0829569235065719
"307",0.106060732650803
"308",0.119915419418248
"309",0.857437262311578
"310",0.0525525339980959
"311",0.422095487010665
"312",9.95292391162366
"313",0.102154592241277
"314",0
"315",0.017402581852366
"316",0.326924477121793
"317",0.71735326491762
"318",1.15422633534763
"319",9.8270796937868
"320",0.0980524233455071
"321",6.9992950418964
"322",8.95114336162806
"323",0.0152690494360286
"324",0
"325",0.0112279571112595
"326",0.0712093931724667
"327",27.3337357677519
"328",6.62470317911357
"329",0.0068333072704263
"330",2.23461983841844
"331",2.72696387255564
"332",9.12506806198508
"333",0.873755177599378
"334",6.37108481023461
"335",3.08818041812629
"336",0.00148126677004257
"337",0
"338",0
"339",21.8114462681115
"340",42.5787270069122
"341",7.60595602914691
"342",0
"343",0
"344",0.349573178391438
"345",5.02946565393358
"346",3.54228898650035
"347",0.0278131020422734
"348",0.00612365372489876
"349",0.00378236562710299
"350",3.28226349083707
"351",8.64491388201714
"352",0.0332868171426526
"353",13.1836214102805
"354",0.537065207026899
"355",0.0189904597391433
"356",0
"357",11.6307933814824
"358",0.095407330445596
"359",4.31733067380264
"360",0.00207241379257539
"361",0
"362",0
"363",0.0057668025874591
"364",0
"365",0.00284044363070279
"366",0.0118538237529719
"367",7.1999785490334
"368",0.347846925433259
"369",0.227189049473964
"370",0.0424588251917157
"371",0.204309420223581
"372",0.0494888681714656
"373",0.0403452251703129
"374",0.00273784011142197
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",0.378290757362265
"386",34.044371265918
"387",0.0861650936712977
"388",0.00211308955613276
"389",0.488060894713271
"390",1.20287848985754
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0.525702135928441
"398",1.60060126218013
"399",0
"400",0
"401",0
"402",0
"403",0
"404",11.0071244649589
"405",34.0921858325601
