"","x"
"1",0
"2",0.743617565603927
"3",2.75533231906593
"4",0.159681227523834
"5",0.331595056923106
"6",2.03615229693241
"7",0
"8",0.0033431932934036
"9",0.127243940005428
"10",0.4749759711558
"11",0.513887424312998
"12",0.0167268756285921
"13",0.526356395857874
"14",0.0198475183424307
"15",1.71829528408125
"16",0.107915690387017
"17",0.133696702323505
"18",1.4033367857337
"19",0
"20",0
"21",0
"22",0
"23",0.944312938372605
"24",0
"25",0
"26",7.70970156881958
"27",0.861062252079137
"28",0
"29",0.00187086779988022
"30",0
"31",0
"32",0
"33",0.00229123487542893
"34",0
"35",0
"36",0
"37",0.00164253573302631
"38",0
"39",0
"40",0
"41",0
"42",5.62754629645497
"43",1.43685695948079
"44",0
"45",0
"46",0
"47",1.70727061922662
"48",0.120057973981602
"49",0
"50",0
"51",2.39070145762525
"52",2.12035144795664
"53",1.62206516833976
"54",2.7509406208992
"55",1.69445165083744
"56",0.520726350077894
"57",0.00276110204140423
"58",0.0487306710056146
"59",0.448723378940485
"60",0.00482956993437256
"61",0.00256590601566131
"62",0.00379507906700383
"63",0.0104830608961493
"64",0
"65",0.0255973082857963
"66",0
"67",0
"68",0.172157114138827
"69",0.930196137051098
"70",0.656190216250252
"71",0.777134910458699
"72",0.676948274485767
"73",1.08516403706744
"74",0.0706294358678861
"75",1.1707711906638
"76",0
"77",0.0167230657098116
"78",0
"79",0.00252531635283049
"80",0.0466977729956852
"81",0
"82",0
"83",0.00414733908655762
"84",1.43914631917141
"85",0.0039958285128705
"86",0.00323148550478436
"87",0.274510524468496
"88",0.00495335699497446
"89",0.00323569200872953
"90",0.15924775871099
"91",0
"92",7.087088143453
"93",0.268479384976672
"94",0.0726210006178007
"95",0.0197086447769834
"96",0.109493819400086
"97",0
"98",0.00636146055512654
"99",0
"100",0
"101",0
"102",2.86096252966672
"103",10.499381669797
"104",0.572795649350155
"105",0.0116419662390399
"106",0.00451792827789177
"107",0.00213580602803631
"108",0
"109",0.0776455357481609
"110",2.3052744101733
"111",0.0115970109163754
"112",0.750914221862331
"113",1.10385830048472
"114",0.196452466479968
"115",0.149749752745265
"116",0.270950736739906
"117",0.00226292446541265
"118",0.165937833662611
"119",0
"120",0.00178812914555238
"121",14.6021688356996
"122",0
"123",0.134351659653476
"124",0
"125",0.0462535583210411
"126",0.0658358925647917
"127",0
"128",0
"129",0.00228979848202471
"130",0.484534405404702
"131",3.70051773497835
"132",0.0142579058319825
"133",0.039944519448909
"134",0.227243957488099
"135",0.178864260669798
"136",1.51333637768403
"137",0
"138",0.010357285691498
"139",0.0270245826868631
"140",0
"141",2.90553927188739
"142",0
"143",0.789572292705998
"144",6.98916132096201
"145",1.45918902126141
"146",0.00494231185257377
"147",0.00543589278549916
"148",0
"149",0
"150",0.24698777924641
"151",0.58726673014462
"152",14.3930382560939
"153",0.036225967505743
"154",0.00791058666891331
"155",0.595025871007238
"156",4.33155717328191
"157",1.76489861332811
"158",0.894356743083335
"159",0.399676436791196
"160",0.0122652851587191
"161",0.0872990080097225
"162",3.85428217705339
"163",1.00967559556011
"164",0.431991148798261
"165",0.75291283428669
"166",2.31688119820319
"167",1.54371443786658
"168",4.82539250515401
"169",5.40137824136764
"170",1.48106641718186
"171",0.473081399104558
"172",9.40332734026015
"173",8.92630380112678
"174",0.721295797848143
"175",2.1607011964079
"176",1.95752653526142
"177",0.508869715849869
"178",1.56368185998872
"179",9.56688572186977
"180",14.6093667950481
"181",2.94191536959261
"182",1.30697159038391
"183",1.25470340426546
"184",0.0294781679258449
"185",11.2465656828135
"186",9.98819139786065
"187",4.41620108904317
"188",0.906059006229043
"189",65.2165191248059
"190",0
"191",0.704226104426198
"192",2.25516136852093
"193",0.0148426577652572
"194",13.8759858906269
"195",10.8104234095663
"196",1.71167080407031
"197",0.0406790099077625
"198",4.19987883651629
"199",2.23910001805052
"200",0.607156004116405
"201",31.5189901739359
"202",0.20395311730681
"203",0
"204",0
"205",0
"206",27.6995153166354
"207",3.95088822115213
"208",0.79877216485329
"209",0.328823508607456
"210",0.475018718861975
"211",0.0632606035651406
"212",2.15724476147443
"213",0.698748425929807
"214",1.88732678652741
"215",49.7526420280337
"216",1.3632241927553
"217",1.20200310484506
"218",0.173306587385014
"219",0.243913519807393
"220",7.35501190647483
"221",0.570907010114752
"222",0.0290756106551271
"223",2.1159770374652
"224",2.71096177166328
"225",0.943342078244314
"226",0.0154958273924422
"227",1.8254111346323
"228",3.1129791168496
"229",0.446316109446343
"230",1.12293556449004
"231",3.5257201641798
"232",0.351617092383094
"233",0.136506460330565
"234",0
"235",0.156246431652107
"236",0.203203814453445
"237",0.0162283668487362
"238",0.0128703145037434
"239",0
"240",0
"241",0.0243338689870143
"242",0.0675794970447896
"243",0.0242764807808271
"244",0
"245",1.68446691823192
"246",0.489445598213933
"247",18.7550607137382
"248",0.00561166903025878
"249",0
"250",0.154135115371901
"251",0.0486979373818031
"252",0.0298576520435745
"253",0.0500068845212809
"254",0
"255",0.018485396867618
"256",0.0173316864220396
"257",0.0997607992758276
"258",0
"259",0
"260",0.265130035404582
"261",0.00421129949472743
"262",0
"263",0
"264",3.13915580045432
"265",0.693017482990399
"266",0.0141014327255107
"267",0.0352623269463948
"268",0.00813141032267595
"269",0.612066175381187
"270",0.00386765138955525
"271",0
"272",0
"273",0
"274",2.33275851351209
"275",0
"276",0
"277",0.0355245397258841
"278",8.71216922532767
"279",0.0516551022883505
"280",0.313782111334149
"281",0
"282",1.2895955122076
"283",0
"284",0
"285",0
"286",1.05310640064999
"287",0
"288",0
"289",0
"290",0.00778895043822558
"291",0.0165372182891588
"292",0.414816864940803
"293",0.00564963008855557
"294",0
"295",0
"296",0.0044513962052406
"297",0
"298",0.00994306722077454
"299",4.23352505313233
"300",0
"301",0
"302",0.0201263140297669
"303",0.00564917947940557
"304",0
"305",0
"306",0.00535205983851483
"307",0
"308",2.27065646904521
"309",0.392856213147752
"310",0
"311",0.434886284347158
"312",0.00313774406777156
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0.00324676876743979
"319",0.00436371190062346
"320",0
"321",0
"322",0
"323",2.82477408181876
"324",0.0119540726245759
"325",0
"326",0
"327",0.0377277237930684
"328",0.377356515673455
"329",1.24593965301756
"330",0.0360728782652586
"331",0.215641294926172
"332",0.720024917973205
"333",0.877395804855041
"334",2.46194475330412
"335",2.36442120512947
"336",0
"337",0
"338",0.1669844648859
"339",5.31885002274066
"340",2.06518506165594
"341",0.740030530141667
"342",0.0323508442306775
"343",0
"344",0.207515557121951
"345",0.708375460817479
"346",0.0464635053504026
"347",0.132521248451667
"348",0
"349",0
"350",0
"351",10.686853621155
"352",0
"353",0
"354",0.603444025909994
"355",9.50472489930689
"356",6.74020685255527
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",6.86535264831036
"366",0.281528318737401
"367",0
"368",2.46928368578665
"369",2.44498680112883
"370",0.35913090541726
"371",2.9502279125154
"372",0.753330567386001
"373",0.00988046324437164
"374",2.60916172410361
"375",0
"376",0
"377",0
"378",0.00396018618857852
"379",1.8799856537953
"380",1.83072222280316
"381",0.423567336110864
"382",0.201886081049452
"383",0.209130206349073
"384",0.961225078208372
"385",0.69556686503347
"386",1.28639697795734
"387",3.01577837672085
"388",3.44644894357771
"389",4.33543464168906
"390",0.280340262543177
"391",1.27084773557726
"392",0.0324075718708627
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0.00348602657140873
"401",0.0193967679933849
"402",1.84654170298018
"403",3.41114059556276
"404",1.05196525692008
"405",0.20071937906323
"406",0.0268961774963827
"407",0
"408",0.00392523267009892
"409",1.83643564232625
"410",0.948943049297668
"411",0
"412",0
"413",0
"414",0
"415",0.00573182267089578
"416",0.178083152422914
"417",0.00420484577716707
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",0
"430",1.03310188860632
"431",0
"432",0.396637970698066
"433",0.0452281585239689
"434",5.70946598891169
"435",0.00137254948526788
"436",0
"437",0
"438",0.472832770901732
"439",0.393334570981096
"440",0
"441",0
"442",0.0358623148713377
"443",0.00312839576963597
"444",0
"445",0.00239661280261316
"446",0.154686307359952
"447",12.7015781588852
"448",6.2225183006376
"449",0.0649069992505247
"450",0
"451",0
"452",2.66712274169549
"453",0
"454",2.02306646970101
"455",0
"456",0.00126763298737842
"457",0
"458",0
"459",0
"460",0
"461",3.10484542278573
"462",6.47152934689075
"463",0.0371324408661167
"464",0.00538187309757632
"465",0
"466",0
"467",0
"468",6.40897373668849
"469",0.0460480854599155
"470",24.2718282155693
"471",0.0460476729131187
"472",5.58277813252062
"473",0.0482507120977971
"474",0.132143591326894
"475",0.0209970849027741
"476",0.551527211791836
"477",0.849514792207628
"478",0.0694420672516571
"479",0.00286144791061815
"480",0.054176956655283
"481",0.0371495173567382
"482",0.0630488639217219
"483",0.0650812855383265
"484",0
"485",0.00302774325291466
"486",0.543113575258758
"487",11.1064839642495
"488",0
"489",0.377492734696716
"490",1.23552068544086
"491",0.675136290374212
"492",1.0596387059195
"493",0.197869662952144
"494",1.09572028450202
"495",0.791285972809419
"496",0.884643584140576
"497",0.00965771130267967
"498",0.0598161472225911
"499",0.0424501764427987
"500",0.0753113459722954
"501",0.0296271267870907
"502",0.0436245940363733
"503",0.0333042177771858
"504",0.789627141784877
"505",6.74019679427147
"506",0.998549483483657
"507",0.136304214174743
"508",0.206422111659776
"509",0.788672547787428
"510",0.074994986425736
"511",0.0856846043461701
"512",0.0169383991760697
"513",0.327873138303403
"514",0.0389156277378788
"515",0.0074933944233635
"516",5.92141854576766
"517",0.226850269973511
"518",0.260084863111842
"519",0.0268218724158942
"520",11.5840537939221
"521",16.657443344593
"522",4.75181081565097
"523",20.5183030106127
"524",2.41333558224142
"525",29.0569838136435
"526",6.84997164644301
"527",0.025196742535627
"528",1.17756493273191
"529",0.23967788220034
"530",0.683297173236497
"531",1.88136646756902
"532",3.00666997209191
"533",3.73482276918367
"534",0.139991321702837
"535",0.564387827762403
"536",0.0349678422026045
"537",0
"538",0
"539",12.0437110774219
"540",0.0250355300522642
"541",0.0347225438417809
"542",0.208646190731088
"543",0
"544",0
"545",0.783723714994267
"546",15.0655640289187
"547",0.484629959100857
"548",0.896599111729302
"549",8.9583809254691
"550",20.2090912498534
"551",0.00698401331646892
"552",0.202958859881619
"553",0.0743912438338157
"554",0
"555",2.84059670520946
"556",3.37727152509615
"557",6.08155082445592
"558",0.594306467974093
"559",2.88880511652678
"560",6.73006558790803
"561",5.51305850967765
"562",2.49197344528511
"563",3.21377663640305
"564",0.697247384232469
"565",5.86548945866525
"566",5.13718830188736
"567",1.96635047905147
"568",0.971452074008994
"569",0
"570",0.124074951963848
"571",0
"572",0.022227039153222
"573",1.83712054858916
"574",3.17140077240765
"575",3.9062017807737
"576",47.3896494135261
"577",1.30519386730157
"578",2.7478700154461
"579",5.72812159080058
"580",0.413437937095296
"581",0.0314294749841793
"582",17.32227075845
"583",13.7407384347171
"584",0.133909114811104
"585",2.39721341058612
"586",0.0317784723847581
"587",0
"588",0.00818459816400718
"589",18.7529799062759
"590",0.204472533368971
"591",0.0245578205067432
"592",0.0157415063767985
"593",4.27433936856687
"594",2.7585135656409
"595",0.916223059175536
"596",0.172654566995334
"597",29.2978922836483
"598",0.00989024772479752
"599",0.0267808706666983
"600",0.00510691771751226
"601",0.00445113928435603
"602",0.0185713109658536
"603",0.0265725050667243
"604",10.3579653427005
"605",0.58555870782584
"606",0.622654129983857
"607",5.94673461746424
